"volume","page","mission_number","type","church","city","state","start_date","end_date","confessions_total","converts","under_instruction","diocese","confessions_adults","confessions_children","confessions_men","confessions_women","order","notes","converts_adult","converts_children","temperance_pledges","confirmed","location","geo.lon","geo.lat"
4,263,NA,"mission","Star of the Sea Church","Long Branch","NJ","9/11/1892","9/18/1892",600,"1",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Long Branch NJ",-73.9923596,40.3042778
4,264,NA,"mission","St. Agnes's Church","Paterson","NJ","9/11/1892","9/25/1892",2200,"12",NA,"",NA,400,800,1000,"Paulist","",NA,NA,840,89,"Paterson NJ",-74.171811,40.9167654
4,265,NA,"mission","Holy Trinity Church","Wallingford","CT","9/11/1892","9/25/1892",1450,"",NA,"",NA,75,675,700,"Paulist","",NA,NA,600,NA,"Wallingford CT",-72.8230736,41.4570108
4,266,NA,"mission","St. Columba's Church","Newark","NJ","9/11/1892","9/25/1892",1575,"",NA,"",NA,65,610,900,"Paulist","",NA,NA,NA,NA,"Newark NJ",-74.1723667,40.735657
4,267,NA,"mission","Church of Our Lady","Sand Beach","MI","9/25/1892","9/29/1892",140,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Sand Beach MI",-82.669947,43.8040404
4,268,NA,"mission","St. Joseph's Church","Argyle","MI","9/25/1892","9/31/1892",224,"14",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Argyle MI",-82.9359965,43.564207
4,269,NA,"mission","Immaculate Conception Church","Monmouth","IL","10/2/1892","10/9/1892",485,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,100,NA,"Monmouth IL",-90.6473576,40.9114271
4,270,NA,"mission","","Raritan","IL","10/9/1892","10/12/1892",130,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,68,NA,"Raritan IL",-90.8273591,40.6958732
4,270,NA,"mission","","Alexis","IL","10/9/1892","10/13/1892",200,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,112,NA,"Alexis IL",-90.5559675,41.0633703
4,271,NA,"mission","St. Augustine's Church","Kalamazoo","MI","10/2/1892","10/16/1892",1600,"",NA,"",NA,350,550,700,"Paulist","",NA,NA,NA,NA,"Kalamazoo MI",-85.5872286,42.2917069
4,273,NA,"mission","","Highland Falls","NY","10/2/1892","10/16/1892",350,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Highland Falls NY",-73.9662504,41.3692605
4,273,NA,"mission","","West Point","NY","10/2/1892","10/16/1892",520,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"West Point NY",-73.9559721,41.3914827
4,274,NA,"mission","St. Ann's Church","Neponset","MA","10/2/1892","10/16/1892",1610,"1",NA,"",NA,NA,760,850,"Paulist","",NA,NA,NA,NA,"Neponset MA",-71.1344539,42.2237683
4,275,NA,"mission","St. Mark's Church","Peoria","IL","10/16/1892","10/23/1892",317,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,115,NA,"Peoria IL",-89.5889864,40.6936488
4,276,NA,"mission","Church of the Immaculate Conception","Spring Valley","IL","10/23/1892","10/30/1892",950,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Spring Valley IL",-89.1998076,41.3275352
4,277,NA,"mission","Church of the Nativity","Brooklyn","NY","10/16/1892","10/30/1892",2530,"1",NA,"",NA,NA,1050,1480,"Paulist","",NA,NA,NA,NA,"Brooklyn NY",-73.95,40.65
4,279,NA,"mission","St. Mary's Church","Utica","IL","10/30/1892","11/6/1892",507,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Utica IL",-89.0097155,41.3414125
4,280,NA,"mission","Ss. Peter and Paul's Cathedral","Detroit","MI","10/23/1892","11/6/1892",2050,"",NA,"",NA,100,600,1350,"Paulist","",NA,NA,NA,NA,"Detroit MI",-83.0457538,42.331427
4,281,NA,"mission","St. Mary's Church","Bethel","CT","10/30/1892","11/6/1892",700,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Bethel CT",-73.4139621,41.3712283
4,282,NA,"mission","St. Simon's Church","Washington","IN","11/13/1892","11/20/1892",1300,"9",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Washington IN",-87.172789,38.6592152
4,283,NA,"mission","St. Joseph's Church","Roxbury","MA","11/13/1892","11/27/1892",2650,"",NA,"",NA,400,900,1350,"Paulist","",NA,NA,NA,NA,"Roxbury MA",-71.0913748,42.3151978
4,283,NA,"mission","Chapel","Roxbury","MA","11/13/1892","11/20/1892",1150,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Roxbury MA",-71.0913748,42.3151978
4,285,NA,"mission","St. Ann's Church","Chicago","IL","11/23/1892","11/27/1892",2250,"",NA,"",NA,150,800,1300,"Paulist","",NA,NA,NA,NA,"Chicago IL",-87.6297982,41.8781136
4,286,NA,"mission","Sacred Heart Church","Bloomfield","NJ","11/27/1892","12/4/1892",1007,"2",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,400,NA,"Bloomfield NJ",-74.1854209,40.8067546
4,287,NA,"mission","St. Cecilia's Church","Boston","MA","12/4/1892","12/11/1892",2580,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Boston MA",-71.0597732,42.3584308
4,288,NA,"mission","St. Stephen's Church","Brooklyn","NY","12/4/1892","12/18/1892",3880,"",NA,"",NA,200,1530,2150,"Paulist","",NA,NA,600,NA,"Brooklyn NY",-73.95,40.65
4,289,NA,"mission","Church of the Immaculate Conception","East Weymouth","MA","1/1/1893","1/11/1893",1300,"3",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"East Weymouth MA",-70.9294163,42.2125125
4,290,NA,"mission","St. Mary's Church","Dedham","MA","1/1/1893","1/11/1893",1600,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,1000,NA,"Dedham MA",-71.166143,42.2411916
4,292,NA,"mission","Church of the Immaculate Conception","Cleveland","OH","1/1/1893","1/13/1893",2950,"5",NA,"",NA,NA,1450,1500,"Paulist","",NA,NA,NA,NA,"Cleveland OH",-81.6954088,41.4994954
4,293,NA,"mission","","Port Ewen","NY","1/22/1893","1/29/1893",284,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Port Ewen NY",-73.976249,41.9053703
4,294,NA,"mission","St. Mary's Church","New Britain","CT","1/15/1893","1/29/1893",5285,"4",NA,"",NA,625,2245,2415,"Paulist","",NA,NA,2430,NA,"New Britain CT",-72.7795419,41.6612104
4,296,NA,"mission","St. Mary's Church","Roudout","NY","1/29/1893","2/12/1893",3000,"5",NA,"",NA,400,1200,1400,"Paulist","",NA,NA,NA,500,"Roudout NY",-73.9851381,41.920648
4,297,NA,"mission","St. Cecilia's Church","New York","NY","2/12/1893","3/12/1893",7550,"20",NA,"",NA,550,3200,3800,"Paulist","",NA,NA,600,NA,"New York NY",-74.0059731,40.7143528
4,299,NA,"mission","St. Gabriel's Church","New York","NY","2/19/1893","3/19/1893",8637,"",NA,"",NA,1200,2800,4577,"Paulist","",NA,NA,2593,NA,"New York NY",-74.0059731,40.7143528
4,300,NA,"mission","St. John's Cathedral","Cleveland","OH","3/19/1893","4/2/1893",3750,"",NA,"",NA,600,2120,3030,"Paulist","",NA,NA,NA,NA,"Cleveland OH",-81.6954088,41.4994954
4,302,NA,"mission","Church of the Visitation","Philadelphia","PA","3/19/1893","4/2/1893",4800,"12",NA,"",NA,600,1900,2300,"Paulist","",NA,NA,NA,NA,"Philadelphia PA",-75.163789,39.952335
4,303,NA,"mission","Church of the Assumption","Morristown","NJ","4/9/1893","4/23/1893",2087,"3",NA,"",NA,287,750,1050,"Paulist","",NA,NA,450,NA,"Morristown NJ",-74.4815438,40.7967667
4,305,NA,"mission","St. John's Church","Bellefonte","PA","4/9/1893","4/16/1893",760,"4",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,363,NA,"Bellefonte PA",-77.7783348,40.9133943
4,307,NA,"mission","","Meadville","PA","4/9/1893","4/17/1893",900,"1",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Meadville PA",-80.1514484,41.6414438
4,308,NA,"mission","","Sayre","PA","4/9/1893","4/16/1893",700,"3",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Sayre PA",-76.515499,41.9789631
4,309,NA,"mission","St. Patrick's Church","Norwich","CT","4/23/1893","5/7/1893",4060,"3",NA,"",NA,425,1525,2110,"Paulist","",NA,NA,NA,NA,"Norwich CT",-72.0759105,41.5242649
4,311,NA,"mission","St. Malachy's Church","Chicago","IL","4/23/1893","5/7/1893",2250,"4",NA,"",NA,250,800,1200,"Paulist","",NA,NA,NA,NA,"Chicago IL",-87.6297982,41.8781136
4,312,NA,"retreat","St. Matthew's Church","Washington","DC","4/23/1893","4/23/1893",600,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Washington DC",-77.0364641,38.9072309
4,313,NA,"mission","Immaculate Conception Church","Portsmouth","NH","4/30/1893","5/7/1893",1350,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,45,NA,"Portsmouth NH",-70.7625532,43.0717552
4,314,NA,"mission","St. Thomas's Church","Woodberry, Baltimore","Maryland","5/15/1893","5/21/1893",670,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Woodberry, Baltimore Maryland",-76.6513787,39.3368301
4,315,NA,"mission","Manhattan College","New York","NY","3/26/1893","3/29/1893",200,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"New York NY",-74.0059731,40.7143528
4,315,NA,"mission","Classon-on-the-Sound","New York","NY","5/8/1893","5/12/1893",120,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"New York NY",-74.0059731,40.7143528
4,316,NA,"mission","St. Patrick's Church","Whitinsville","MA","5/14/1893","5/24/1893",910,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,380,NA,"Whitinsville MA",-71.6661783,42.1112075
4,318,NA,"mission","St. Rose's Church","West Brighton, Staten Island","NY","5/7/1893","5/28/1893",1685,"5",NA,"",NA,250,610,825,"Paulist","",NA,NA,NA,NA,"West Brighton, Staten Island NY",-74.1093141,40.6270298
4,320,NA,"mission","","North Weymouth","MA","5/24/1893","5/28/1893",240,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"North Weymouth MA",-70.9467133,42.2459331
4,321,NA,"mission","","Broad Brook","CT","5/14/1893","5/21/1893",312,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Broad Brook CT",-72.5450873,41.9123195
4,322,NA,"mission","St. Thomas's Church","Southington","CT","5/14/1893","5/21/1893",840,"",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Southington CT",-72.8776013,41.5964869
4,323,NA,"mission","St. Rose of Lima's Church","Suffern","NY","5/21/1893","5/28/1893",217,"1",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Suffern NY",-74.1495889,41.1148179
4,323,NA,"mission","","Tuxedo","NY","5/28/1893","6/4/1893",146,"2",NA,"",NA,NA,NA,NA,"Paulist","",NA,NA,NA,NA,"Tuxedo NY",-74.1944529,41.2376671
